epoch,lr,train_loss,val_loss,train_auc,val_auc
88,0.01,0.00358071862262587,0.002785284102746616,1.0,1.0
89,0.01,0.0035445887236961395,0.0027534697647071337,1.0,1.0
90,0.01,0.0035092229420294854,0.0027223162178635464,1.0,1.0
91,0.01,0.0034746403263468555,0.002695897051634246,1.0,1.0
92,0.01,0.00344071985326599,0.002665445344876235,1.0,1.0
93,0.01,0.0034075096294002086,0.0026392227319216614,1.0,1.0
94,0.01,0.003374953025508604,0.002611644980143278,1.0,1.0
95,0.01,0.0033430506381700717,0.002586337745373188,1.0,1.0
96,0.01,0.0033117939715115365,0.0025634658333380154,1.0,1.0
97,0.01,0.003281175265428065,0.0025419909772986383,1.0,1.0
98,0.01,0.00325105671812293,0.0025156206004605373,1.0,1.0
99,0.01,0.0032215237223111185,0.002490060265690669,1.0,1.0
100,0.01,0.0031925631714022407,0.0024671447867055424,1.0,1.0
